x,t,act,stretch,stretch_prev,n 
-10.40000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.66216393
 10.40000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.78461333
 15.60000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.80725226
 20.80000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.09500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.66480932
 10.40000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.78558285
 15.60000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.80751862
 20.80000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.09600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.66740812
 10.40000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.78651852
 15.60000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.80777116
 20.80000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.09700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.66996116
 10.40000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.78742152
 15.60000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.80801058
 20.80000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.09800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.67246924
 10.40000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.78829300
 15.60000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.80823757
 20.80000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.09900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.67493315
 10.40000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.78913405
 15.60000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.80845278
 20.80000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.67735367
 10.40000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.78994574
 15.60000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.80865681
 20.80000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.67973157
 10.40000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.79072909
 15.60000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.80885025
 20.80000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.68206759
 10.40000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.79148508
 15.60000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.80903365
 20.80000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.68436247
 10.40000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.79221469
 15.60000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.80920752
 20.80000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.68661693
 10.40000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.79291882
 15.60000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.80937237
 20.80000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10500000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.68883170
 10.40000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.79359837
 15.60000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.80952866
 20.80000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10600000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.69100746
 10.40000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.79425419
 15.60000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.80967684
 20.80000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10700000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.69314491
 10.40000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.79488712
 15.60000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.80981732
 20.80000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10800000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.69524472
 10.40000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.79549795
 15.60000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.80995051
 20.80000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.10900000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.69730755
 10.40000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.79608745
 15.60000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.81007679
 20.80000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.11000000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.69933405
 10.40000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.79665637
 15.60000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.81019651
 20.80000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.11100000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.70132486
 10.40000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.79720543
 15.60000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.81031001
 20.80000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.11200000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.70328062
 10.40000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.79773532
 15.60000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.81041762
 20.80000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 36.40000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 41.60000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 46.80000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 52.00000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 57.20000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 62.40000000,  0.11300000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-20.80000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-15.60000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
-10.40000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 -5.20000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  0.00000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
  5.20000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.70520194
 10.40000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.79824671
 15.60000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.81051964
 20.80000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 26.00000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
 31.20000000,  0.11400000,  1.00000000,  1.00000000,  1.00000000,  0.00000000
